order_id,customer_id,order_date,product_id,quantity,discount_pct,payment_method,category,unit_price,unit_cost,gross_sales,discount_amount,net_sales,cost,gross_profit
O0002628,CUST00353,2024-11-22,P0032,4,0.05,Card,Electronics,325.98,157.6,1303.92,65.2,1238.72,630.4,608.32
O0003927,CUST00049,2024-11-22,P0012,2,0.2,UPI,Electronics,216.75,132.72,433.5,86.7,346.8,265.44,81.36
O0003238,CUST00367,2024-11-22,P0034,3,0.0,Wallet,Electronics,186.26,105.01,558.78,0.0,558.78,315.03,243.75
O0000032,CUST00090,2024-11-22,P0026,2,0.1,Card,Electronics,133.04,87.51,266.08,26.61,239.47,175.02,64.45
O0003697,CUST00255,2024-11-22,P0045,3,0.0,Card,Grocery,121.81,53.8,365.43,0.0,365.43,161.4,204.03
O0000113,CUST00296,2024-11-22,P0039,4,0.05,Wallet,Electronics,302.32,141.08,1209.28,60.46,1148.82,564.32,584.5
O0004201,CUST00616,2024-11-22,P0033,2,0.1,Net Banking,Fashion,112.86,61.51,225.72,22.57,203.15,123.02,80.13
O0001970,CUST00585,2024-11-22,P0009,4,0.15,UPI,Fashion,264.14,141.26,1056.56,158.48,898.08,565.04,333.04
O0001811,CUST00158,2024-11-22,P0020,1,0.0,COD,Home,149.95,68.06,149.95,0.0,149.95,68.06,81.89
O0001652,CUST00523,2024-11-22,P0032,4,0.05,Net Banking,Electronics,325.98,157.6,1303.92,65.2,1238.72,630.4,608.32
O0004595,CUST00071,2024-11-23,P0010,4,0.0,UPI,Grocery,158.28,88.17,633.12,0.0,633.12,352.68,280.44
O0000800,CUST00044,2024-11-23,P0041,1,0.0,COD,Grocery,240.98,127.74,240.98,0.0,240.98,127.74,113.24
O0000188,CUST00236,2024-11-23,P0044,4,0.0,COD,Home,319.2,142.3,1276.8,0.0,1276.8,569.2,707.6
O0003947,CUST00569,2024-11-23,P0044,3,0.1,UPI,Home,319.2,142.3,957.6,95.76,861.84,426.9,434.94
O0000615,CUST00242,2024-11-23,P0032,2,0.1,UPI,Electronics,325.98,157.6,651.96,65.2,586.76,315.2,271.56
O0001144,CUST00546,2024-11-23,P0013,2,0.0,UPI,Grocery,268.38,121.9,536.76,0.0,536.76,243.8,292.96
O0001462,CUST00146,2024-11-23,P0004,4,0.2,UPI,Home,54.29,27.5,217.16,43.43,173.73,110.0,63.73
O0002894,CUST00597,2024-11-23,P0001,2,0.05,Wallet,Fashion,114.26,54.48,228.52,11.43,217.09,108.96,108.13
O0001268,CUST00090,2024-11-23,P0004,3,0.15,Card,Home,54.29,27.5,162.87,24.43,138.44,82.5,55.94
O0000202,CUST00316,2024-11-23,P0024,1,0.0,Net Banking,Grocery,220.04,119.95,220.04,0.0,220.04,119.95,100.09
O0004367,CUST00631,2024-11-23,P0003,1,0.1,Card,Home,236.77,123.51,236.77,23.68,213.09,123.51,89.58
O0003484,CUST00246,2024-11-24,P0018,2,0.05,Net Banking,Beauty,175.93,84.8,351.86,17.59,334.27,169.6,164.67
O0003170,CUST00615,2024-11-24,P0016,1,0.1,UPI,Fashion,101.27,44.23,101.27,10.13,91.14,44.23,46.91
O0004230,CUST00617,2024-11-24,P0032,1,0.1,COD,Electronics,325.98,157.6,325.98,32.6,293.38,157.6,135.78
O0004665,CUST00204,2024-11-25,P0026,2,0.0,UPI,Electronics,133.04,87.51,266.08,0.0,266.08,175.02,91.06
O0003447,CUST00291,2024-11-25,P0003,1,0.0,UPI,Home,236.77,123.51,236.77,0.0,236.77,123.51,113.26
O0005200,CUST00486,2024-11-25,P0019,2,0.2,Card,Electronics,148.06,96.56,296.12,59.22,236.9,193.12,43.78
O0001542,CUST00352,2024-11-25,P0007,4,0.0,UPI,Grocery,177.14,118.71,708.56,0.0,708.56,474.84,233.72
O0001343,CUST00191,2024-11-25,P0016,1,0.15,Card,Fashion,101.27,44.23,101.27,15.19,86.08,44.23,41.85
O0000111,CUST00288,2024-11-26,P0029,1,0.05,Net Banking,Home,354.92,154.02,354.92,17.75,337.17,154.02,183.15
O0004948,CUST00608,2024-11-26,P0019,3,0.2,COD,Electronics,148.06,96.56,444.18,88.84,355.34,289.68,65.66
O0002776,CUST00318,2024-11-26,P0045,2,0.2,Wallet,Grocery,121.81,53.8,243.62,48.72,194.9,107.6,87.3
O0004285,CUST00386,2024-11-26,P0041,2,0.1,COD,Grocery,240.98,127.74,481.96,48.2,433.76,255.48,178.28
O0003763,CUST00205,2024-11-26,P0039,2,0.05,COD,Electronics,302.32,141.08,604.64,30.23,574.41,282.16,292.25
O0002403,CUST00502,2024-11-27,P0036,1,0.0,Card,Home,308.75,157.97,308.75,0.0,308.75,157.97,150.78
O0003267,CUST00537,2024-11-27,P0025,1,0.05,Net Banking,Fashion,234.0,111.05,234.0,11.7,222.3,111.05,111.25
O0005134,CUST00585,2024-11-27,P0012,4,0.15,COD,Electronics,216.75,132.72,867.0,130.05,736.95,530.88,206.07
O0002114,CUST00246,2024-11-27,P0007,3,0.05,Wallet,Grocery,177.14,118.71,531.42,26.57,504.85,356.13,148.72
O0000593,CUST00416,2024-11-27,P0003,2,0.0,UPI,Home,236.77,123.51,473.54,0.0,473.54,247.02,226.52
O0004988,CUST00268,2024-11-27,P0030,1,0.0,Net Banking,Grocery,239.09,117.72,239.09,0.0,239.09,117.72,121.37
O0003373,CUST00212,2024-11-27,P0006,2,0.0,UPI,Beauty,192.36,150.65,384.72,0.0,384.72,301.3,83.42
O0001607,CUST00394,2024-11-27,P0035,4,0.2,Net Banking,Home,139.63,80.04,558.52,111.7,446.82,320.16,126.66
O0002373,CUST00316,2024-11-27,P0036,1,0.1,Net Banking,Home,308.75,157.97,308.75,30.88,277.87,157.97,119.9
O0000407,CUST00486,2024-11-28,P0009,1,0.15,COD,Fashion,264.14,141.26,264.14,39.62,224.52,141.26,83.26
O0000382,CUST00413,2024-11-28,P0040,1,0.0,Card,Grocery,83.65,51.18,83.65,0.0,83.65,51.18,32.47
O0004564,CUST00353,2024-11-28,P0003,2,0.05,Net Banking,Home,236.77,123.51,473.54,23.68,449.86,247.02,202.84
O0004438,CUST00279,2024-11-28,P0023,2,0.0,Card,Fashion,67.68,45.5,135.36,0.0,135.36,91.0,44.36
O0002904,CUST00159,2024-11-28,P0045,2,0.1,UPI,Grocery,121.81,53.8,243.62,24.36,219.26,107.6,111.66
O0000749,CUST00380,2024-11-28,P0027,1,0.2,UPI,Electronics,55.13,36.66,55.13,11.03,44.1,36.66,7.44
O0002259,CUST00071,2024-11-28,P0004,3,0.1,COD,Home,54.29,27.5,162.87,16.29,146.58,82.5,64.08
O0000434,CUST00434,2024-11-29,P0027,2,0.05,COD,Electronics,55.13,36.66,110.26,5.51,104.75,73.32,31.43
O0000201,CUST00596,2024-11-29,P0038,2,0.0,COD,Fashion,157.39,70.68,314.78,0.0,314.78,141.36,173.42
O0002429,CUST00379,2024-11-29,P0014,1,0.0,Card,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0004671,CUST00215,2024-11-29,P0022,4,0.1,COD,Electronics,326.52,146.8,1306.08,130.61,1175.47,587.2,588.27
O0002795,CUST00037,2024-11-29,P0030,3,0.0,Card,Grocery,239.09,117.72,717.27,0.0,717.27,353.16,364.11
O0000580,CUST00201,2024-11-29,P0026,2,0.0,Net Banking,Electronics,133.04,87.51,266.08,0.0,266.08,175.02,91.06
O0004007,CUST00259,2024-11-30,P0025,4,0.15,UPI,Fashion,234.0,111.05,936.0,140.4,795.6,444.2,351.4
O0002561,CUST00442,2024-11-30,P0039,1,0.1,Card,Electronics,302.32,141.08,302.32,30.23,272.09,141.08,131.01
O0003077,CUST00259,2024-11-30,P0022,4,0.05,UPI,Electronics,326.52,146.8,1306.08,65.3,1240.78,587.2,653.58
O0002546,CUST00052,2024-11-30,P0019,1,0.15,Card,Electronics,148.06,96.56,148.06,22.21,125.85,96.56,29.29
O0002729,CUST00576,2024-12-01,P0039,1,0.15,Card,Electronics,302.32,141.08,302.32,45.35,256.97,141.08,115.89
O0000377,CUST00358,2024-12-01,P0038,1,0.2,UPI,Fashion,157.39,70.68,157.39,31.48,125.91,70.68,55.23
O0000544,CUST00422,2024-12-01,P0012,4,0.0,UPI,Electronics,216.75,132.72,867.0,0.0,867.0,530.88,336.12
O0004609,CUST00622,2024-12-01,P0002,4,0.05,Wallet,Electronics,165.42,102.08,661.68,33.08,628.6,408.32,220.28
O0003168,CUST00214,2024-12-01,P0013,1,0.1,Card,Grocery,268.38,121.9,268.38,26.84,241.54,121.9,119.64
O0000687,CUST00253,2024-12-02,P0030,2,0.0,UPI,Grocery,239.09,117.72,478.18,0.0,478.18,235.44,242.74
O0001440,CUST00113,2024-12-02,P0033,1,0.15,UPI,Fashion,112.86,61.51,112.86,16.93,95.93,61.51,34.42
O0002319,CUST00194,2024-12-02,P0033,1,0.1,Card,Fashion,112.86,61.51,112.86,11.29,101.57,61.51,40.06
O0001560,CUST00454,2024-12-02,P0044,1,0.0,Card,Home,319.2,142.3,319.2,0.0,319.2,142.3,176.9
O0001311,CUST00094,2024-12-02,P0010,1,0.0,Wallet,Grocery,158.28,88.17,158.28,0.0,158.28,88.17,70.11
O0002603,CUST00069,2024-12-02,P0020,1,0.0,COD,Home,149.95,68.06,149.95,0.0,149.95,68.06,81.89
O0004909,CUST00543,2024-12-02,P0038,1,0.0,UPI,Fashion,157.39,70.68,157.39,0.0,157.39,70.68,86.71
O0000515,CUST00400,2024-12-03,P0025,1,0.1,COD,Fashion,234.0,111.05,234.0,23.4,210.6,111.05,99.55
O0003105,CUST00204,2024-12-03,P0033,1,0.05,Card,Fashion,112.86,61.51,112.86,5.64,107.22,61.51,45.71
O0004387,CUST00303,2024-12-03,P0036,2,0.2,UPI,Home,308.75,157.97,617.5,123.5,494.0,315.94,178.06
O0002263,CUST00128,2024-12-03,P0013,1,0.0,COD,Grocery,268.38,121.9,268.38,0.0,268.38,121.9,146.48
O0001316,CUST00647,2024-12-03,P0022,1,0.1,Net Banking,Electronics,326.52,146.8,326.52,32.65,293.87,146.8,147.07
O0000455,CUST00622,2024-12-03,P0017,2,0.0,Wallet,Home,110.28,84.44,220.56,0.0,220.56,168.88,51.68
O0001539,CUST00161,2024-12-03,P0045,2,0.1,UPI,Grocery,121.81,53.8,243.62,24.36,219.26,107.6,111.66
O0005144,CUST00031,2024-12-03,P0015,1,0.1,COD,Fashion,43.69,25.91,43.69,4.37,39.32,25.91,13.41
O0002054,CUST00530,2024-12-04,P0045,4,0.0,COD,Grocery,121.81,53.8,487.24,0.0,487.24,215.2,272.04
O0005034,CUST00292,2024-12-04,P0019,1,0.1,Card,Electronics,148.06,96.56,148.06,14.81,133.25,96.56,36.69
O0003581,CUST00580,2024-12-04,P0029,2,0.0,Card,Home,354.92,154.02,709.84,0.0,709.84,308.04,401.8
O0004718,CUST00268,2024-12-04,P0018,1,0.05,COD,Beauty,175.93,84.8,175.93,8.8,167.13,84.8,82.33
O0001242,CUST00005,2024-12-04,P0022,1,0.0,UPI,Electronics,326.52,146.8,326.52,0.0,326.52,146.8,179.72
O0001628,CUST00541,2024-12-04,P0033,2,0.0,UPI,Fashion,112.86,61.51,225.72,0.0,225.72,123.02,102.7
O0004099,CUST00507,2024-12-04,P0024,2,0.0,UPI,Grocery,220.04,119.95,440.08,0.0,440.08,239.9,200.18
O0003707,CUST00530,2024-12-04,P0022,1,0.05,COD,Electronics,326.52,146.8,326.52,16.33,310.19,146.8,163.39
O0002153,CUST00253,2024-12-05,P0009,3,0.0,Card,Fashion,264.14,141.26,792.42,0.0,792.42,423.78,368.64
O0004808,CUST00516,2024-12-05,P0012,1,0.05,UPI,Electronics,216.75,132.72,216.75,10.84,205.91,132.72,73.19
O0002640,CUST00224,2024-12-05,P0045,1,0.1,COD,Grocery,121.81,53.8,121.81,12.18,109.63,53.8,55.83
O0001858,CUST00405,2024-12-05,P0033,2,0.05,COD,Fashion,112.86,61.51,225.72,11.29,214.43,123.02,91.41
O0003903,CUST00615,2024-12-05,P0044,1,0.0,COD,Home,319.2,142.3,319.2,0.0,319.2,142.3,176.9
O0002008,CUST00043,2024-12-05,P0024,3,0.1,Wallet,Grocery,220.04,119.95,660.12,66.01,594.11,359.85,234.26
O0002927,CUST00556,2024-12-05,P0036,3,0.1,UPI,Home,308.75,157.97,926.25,92.62,833.63,473.91,359.72
O0000641,CUST00212,2024-12-06,P0032,2,0.0,UPI,Electronics,325.98,157.6,651.96,0.0,651.96,315.2,336.76
O0002897,CUST00153,2024-12-06,P0035,2,0.2,Card,Home,139.63,80.04,279.26,55.85,223.41,160.08,63.33
O0002275,CUST00388,2024-12-06,P0044,1,0.2,Net Banking,Home,319.2,142.3,319.2,63.84,255.36,142.3,113.06
O0004969,CUST00394,2024-12-06,P0007,3,0.0,Wallet,Grocery,177.14,118.71,531.42,0.0,531.42,356.13,175.29
O0001408,CUST00446,2024-12-06,P0019,2,0.0,Card,Electronics,148.06,96.56,296.12,0.0,296.12,193.12,103.0
O0001899,CUST00177,2024-12-06,P0036,2,0.15,UPI,Home,308.75,157.97,617.5,92.62,524.88,315.94,208.94
O0004277,CUST00400,2024-12-06,P0023,2,0.05,UPI,Fashion,67.68,45.5,135.36,6.77,128.59,91.0,37.59
O0004758,CUST00413,2024-12-06,P0026,4,0.05,Card,Electronics,133.04,87.51,532.16,26.61,505.55,350.04,155.51
O0003839,CUST00624,2024-12-06,P0021,1,0.0,UPI,Beauty,264.24,127.61,264.24,0.0,264.24,127.61,136.63
O0000133,CUST00054,2024-12-06,P0004,2,0.2,COD,Home,54.29,27.5,108.58,21.72,86.86,55.0,31.86
O0003939,CUST00585,2024-12-07,P0021,1,0.05,Card,Beauty,264.24,127.61,264.24,13.21,251.03,127.61,123.42
O0004184,CUST00337,2024-12-07,P0003,1,0.0,Card,Home,236.77,123.51,236.77,0.0,236.77,123.51,113.26
O0004431,CUST00049,2024-12-07,P0033,3,0.0,Card,Fashion,112.86,61.51,338.58,0.0,338.58,184.53,154.05
O0005093,CUST00255,2024-12-07,P0025,3,0.0,Net Banking,Fashion,234.0,111.05,702.0,0.0,702.0,333.15,368.85
O0002013,CUST00386,2024-12-08,P0003,2,0.15,COD,Home,236.77,123.51,473.54,71.03,402.51,247.02,155.49
O0003253,CUST00113,2024-12-08,P0036,2,0.2,UPI,Home,308.75,157.97,617.5,123.5,494.0,315.94,178.06
O0001098,CUST00171,2024-12-08,P0036,4,0.0,COD,Home,308.75,157.97,1235.0,0.0,1235.0,631.88,603.12
O0001117,CUST00396,2024-12-08,P0012,2,0.0,Net Banking,Electronics,216.75,132.72,433.5,0.0,433.5,265.44,168.06
O0003802,CUST00523,2024-12-08,P0009,3,0.1,Card,Fashion,264.14,141.26,792.42,79.24,713.18,423.78,289.4
O0004640,CUST00379,2024-12-08,P0020,1,0.1,Card,Home,149.95,68.06,149.95,15.0,134.95,68.06,66.89
O0000669,CUST00353,2024-12-08,P0003,1,0.0,UPI,Home,236.77,123.51,236.77,0.0,236.77,123.51,113.26
O0004414,CUST00264,2024-12-08,P0009,1,0.05,COD,Fashion,264.14,141.26,264.14,13.21,250.93,141.26,109.67
O0001647,CUST00472,2024-12-08,P0023,1,0.15,Net Banking,Fashion,67.68,45.5,67.68,10.15,57.53,45.5,12.03
O0001780,CUST00565,2024-12-08,P0016,1,0.1,UPI,Fashion,101.27,44.23,101.27,10.13,91.14,44.23,46.91
O0001896,CUST00316,2024-12-08,P0009,4,0.05,COD,Fashion,264.14,141.26,1056.56,52.83,1003.73,565.04,438.69
O0002619,CUST00414,2024-12-09,P0014,1,0.2,UPI,Electronics,66.45,51.75,66.45,13.29,53.16,51.75,1.41
O0001740,CUST00500,2024-12-09,P0035,2,0.05,COD,Home,139.63,80.04,279.26,13.96,265.3,160.08,105.22
O0002922,CUST00422,2024-12-09,P0001,1,0.0,UPI,Fashion,114.26,54.48,114.26,0.0,114.26,54.48,59.78
O0000983,CUST00169,2024-12-09,P0009,1,0.1,Net Banking,Fashion,264.14,141.26,264.14,26.41,237.73,141.26,96.47
O0001556,CUST00252,2024-12-09,P0031,4,0.1,Net Banking,Electronics,287.51,147.51,1150.04,115.0,1035.04,590.04,445.0
O0004080,CUST00312,2024-12-10,P0032,4,0.1,COD,Electronics,325.98,157.6,1303.92,130.39,1173.53,630.4,543.13
O0004442,CUST00486,2024-12-10,P0038,3,0.15,UPI,Fashion,157.39,70.68,472.17,70.83,401.34,212.04,189.3
O0000363,CUST00225,2024-12-10,P0024,3,0.0,Wallet,Grocery,220.04,119.95,660.12,0.0,660.12,359.85,300.27
O0003929,CUST00037,2024-12-10,P0003,2,0.1,COD,Home,236.77,123.51,473.54,47.35,426.19,247.02,179.17
O0003956,CUST00108,2024-12-10,P0042,2,0.15,Wallet,Fashion,92.99,66.18,185.98,27.9,158.08,132.36,25.72
O0000597,CUST00542,2024-12-10,P0041,1,0.0,UPI,Grocery,240.98,127.74,240.98,0.0,240.98,127.74,113.24
O0003338,CUST00122,2024-12-10,P0041,4,0.0,Net Banking,Grocery,240.98,127.74,963.92,0.0,963.92,510.96,452.96
O0003634,CUST00137,2024-12-10,P0001,2,0.05,UPI,Fashion,114.26,54.48,228.52,11.43,217.09,108.96,108.13
O0000978,CUST00391,2024-12-11,P0034,2,0.2,COD,Electronics,186.26,105.01,372.52,74.5,298.02,210.02,88.0
O0001339,CUST00224,2024-12-11,P0017,2,0.0,Card,Home,110.28,84.44,220.56,0.0,220.56,168.88,51.68
O0002955,CUST00422,2024-12-11,P0033,1,0.15,Wallet,Fashion,112.86,61.51,112.86,16.93,95.93,61.51,34.42
O0004330,CUST00621,2024-12-11,P0001,2,0.0,UPI,Fashion,114.26,54.48,228.52,0.0,228.52,108.96,119.56
O0003780,CUST00216,2024-12-11,P0012,4,0.0,UPI,Electronics,216.75,132.72,867.0,0.0,867.0,530.88,336.12
O0003915,CUST00386,2024-12-11,P0007,4,0.1,Wallet,Grocery,177.14,118.71,708.56,70.86,637.7,474.84,162.86
O0003365,CUST00193,2024-12-11,P0018,3,0.1,UPI,Beauty,175.93,84.8,527.79,52.78,475.01,254.4,220.61
O0001497,CUST00212,2024-12-11,P0034,3,0.0,COD,Electronics,186.26,105.01,558.78,0.0,558.78,315.03,243.75
O0001347,CUST00560,2024-12-11,P0027,1,0.05,Card,Electronics,55.13,36.66,55.13,2.76,52.37,36.66,15.71
O0004483,CUST00377,2024-12-11,P0017,2,0.1,Net Banking,Home,110.28,84.44,220.56,22.06,198.5,168.88,29.62
O0000169,CUST00445,2024-12-12,P0012,1,0.0,UPI,Electronics,216.75,132.72,216.75,0.0,216.75,132.72,84.03
O0001156,CUST00051,2024-12-12,P0032,1,0.0,COD,Electronics,325.98,157.6,325.98,0.0,325.98,157.6,168.38
O0003603,CUST00486,2024-12-12,P0013,1,0.0,COD,Grocery,268.38,121.9,268.38,0.0,268.38,121.9,146.48
O0001087,CUST00542,2024-12-12,P0005,4,0.1,COD,Electronics,273.97,126.69,1095.88,109.59,986.29,506.76,479.53
O0001474,CUST00559,2024-12-12,P0016,2,0.0,Card,Fashion,101.27,44.23,202.54,0.0,202.54,88.46,114.08
O0005132,CUST00263,2024-12-12,P0008,1,0.2,Net Banking,Fashion,152.63,75.07,152.63,30.53,122.1,75.07,47.03
O0000839,CUST00375,2024-12-12,P0041,2,0.0,Net Banking,Grocery,240.98,127.74,481.96,0.0,481.96,255.48,226.48
O0001187,CUST00633,2024-12-13,P0010,1,0.0,UPI,Grocery,158.28,88.17,158.28,0.0,158.28,88.17,70.11
O0000287,CUST00216,2024-12-13,P0029,2,0.0,Net Banking,Home,354.92,154.02,709.84,0.0,709.84,308.04,401.8
O0001812,CUST00597,2024-12-13,P0027,3,0.1,Card,Electronics,55.13,36.66,165.39,16.54,148.85,109.98,38.87
O0001151,CUST00494,2024-12-13,P0020,1,0.05,Net Banking,Home,149.95,68.06,149.95,7.5,142.45,68.06,74.39
O0004802,CUST00588,2024-12-13,P0034,4,0.05,Net Banking,Electronics,186.26,105.01,745.04,37.25,707.79,420.04,287.75
O0004148,CUST00488,2024-12-13,P0007,2,0.15,UPI,Grocery,177.14,118.71,354.28,53.14,301.14,237.42,63.72
O0003158,CUST00497,2024-12-13,P0019,3,0.1,Net Banking,Electronics,148.06,96.56,444.18,44.42,399.76,289.68,110.08
O0001625,CUST00169,2024-12-13,P0007,3,0.15,UPI,Grocery,177.14,118.71,531.42,79.71,451.71,356.13,95.58
O0003548,CUST00288,2024-12-13,P0042,1,0.0,COD,Fashion,92.99,66.18,92.99,0.0,92.99,66.18,26.81
O0000840,CUST00194,2024-12-14,P0038,1,0.1,COD,Fashion,157.39,70.68,157.39,15.74,141.65,70.68,70.97
O0001739,CUST00541,2024-12-14,P0038,2,0.05,Wallet,Fashion,157.39,70.68,314.78,15.74,299.04,141.36,157.68
O0004717,CUST00122,2024-12-14,P0022,2,0.15,Card,Electronics,326.52,146.8,653.04,97.96,555.08,293.6,261.48
O0004566,CUST00542,2024-12-14,P0041,4,0.0,Card,Grocery,240.98,127.74,963.92,0.0,963.92,510.96,452.96
O0000656,CUST00285,2024-12-14,P0035,1,0.0,COD,Home,139.63,80.04,139.63,0.0,139.63,80.04,59.59
O0005054,CUST00183,2024-12-14,P0011,1,0.0,Net Banking,Electronics,158.87,121.21,158.87,0.0,158.87,121.21,37.66
O0000815,CUST00288,2024-12-15,P0015,1,0.0,UPI,Fashion,43.69,25.91,43.69,0.0,43.69,25.91,17.78
O0000518,CUST00502,2024-12-15,P0027,3,0.15,Wallet,Electronics,55.13,36.66,165.39,24.81,140.58,109.98,30.6
O0002089,CUST00039,2024-12-15,P0016,4,0.1,COD,Fashion,101.27,44.23,405.08,40.51,364.57,176.92,187.65
O0004065,CUST00217,2024-12-15,P0028,1,0.0,UPI,Electronics,164.95,128.88,164.95,0.0,164.95,128.88,36.07
O0002016,CUST00102,2024-12-15,P0009,3,0.0,COD,Fashion,264.14,141.26,792.42,0.0,792.42,423.78,368.64
O0001372,CUST00486,2024-12-15,P0014,1,0.05,Card,Electronics,66.45,51.75,66.45,3.32,63.13,51.75,11.38
O0004707,CUST00475,2024-12-16,P0031,1,0.0,UPI,Electronics,287.51,147.51,287.51,0.0,287.51,147.51,140.0
O0004624,CUST00161,2024-12-16,P0026,4,0.0,UPI,Electronics,133.04,87.51,532.16,0.0,532.16,350.04,182.12
O0001452,CUST00161,2024-12-16,P0010,2,0.2,Card,Grocery,158.28,88.17,316.56,63.31,253.25,176.34,76.91
O0000714,CUST00118,2024-12-16,P0019,2,0.0,Net Banking,Electronics,148.06,96.56,296.12,0.0,296.12,193.12,103.0
O0004294,CUST00146,2024-12-16,P0042,3,0.1,UPI,Fashion,92.99,66.18,278.97,27.9,251.07,198.54,52.53
O0001173,CUST00553,2024-12-17,P0020,2,0.0,Net Banking,Home,149.95,68.06,299.9,0.0,299.9,136.12,163.78
O0002692,CUST00106,2024-12-17,P0005,1,0.0,UPI,Electronics,273.97,126.69,273.97,0.0,273.97,126.69,147.28
O0003246,CUST00443,2024-12-17,P0018,2,0.15,UPI,Beauty,175.93,84.8,351.86,52.78,299.08,169.6,129.48
O0001619,CUST00150,2024-12-17,P0001,3,0.05,Card,Fashion,114.26,54.48,342.78,17.14,325.64,163.44,162.2
O0002941,CUST00110,2024-12-18,P0022,2,0.0,UPI,Electronics,326.52,146.8,653.04,0.0,653.04,293.6,359.44
O0000419,CUST00649,2024-12-18,P0011,3,0.05,UPI,Electronics,158.87,121.21,476.61,23.83,452.78,363.63,89.15
O0003512,CUST00379,2024-12-19,P0011,1,0.0,UPI,Electronics,158.87,121.21,158.87,0.0,158.87,121.21,37.66
O0003370,CUST00030,2024-12-19,P0015,4,0.1,UPI,Fashion,43.69,25.91,174.76,17.48,157.28,103.64,53.64
O0003283,CUST00478,2024-12-19,P0018,2,0.0,UPI,Beauty,175.93,84.8,351.86,0.0,351.86,169.6,182.26
O0004806,CUST00598,2024-12-19,P0039,4,0.15,Net Banking,Electronics,302.32,141.08,1209.28,181.39,1027.89,564.32,463.57
O0002365,CUST00376,2024-12-19,P0006,1,0.1,COD,Beauty,192.36,150.65,192.36,19.24,173.12,150.65,22.47
O0002438,CUST00414,2024-12-19,P0007,2,0.1,Card,Grocery,177.14,118.71,354.28,35.43,318.85,237.42,81.43
O0004200,CUST00058,2024-12-19,P0023,3,0.15,COD,Fashion,67.68,45.5,203.04,30.46,172.58,136.5,36.08
O0004762,CUST00174,2024-12-20,P0004,2,0.1,Card,Home,54.29,27.5,108.58,10.86,97.72,55.0,42.72
O0004600,CUST00165,2024-12-20,P0024,4,0.1,Wallet,Grocery,220.04,119.95,880.16,88.02,792.14,479.8,312.34
O0003960,CUST00113,2024-12-20,P0012,4,0.0,UPI,Electronics,216.75,132.72,867.0,0.0,867.0,530.88,336.12
O0001294,CUST00592,2024-12-20,P0031,4,0.2,Card,Electronics,287.51,147.51,1150.04,230.01,920.03,590.04,329.99
O0004488,CUST00120,2024-12-20,P0025,3,0.2,Card,Fashion,234.0,111.05,702.0,140.4,561.6,333.15,228.45
O0004098,CUST00476,2024-12-20,P0004,2,0.1,Wallet,Home,54.29,27.5,108.58,10.86,97.72,55.0,42.72
O0000424,CUST00216,2024-12-20,P0010,1,0.0,Card,Grocery,158.28,88.17,158.28,0.0,158.28,88.17,70.11
O0001636,CUST00353,2024-12-21,P0031,3,0.05,COD,Electronics,287.51,147.51,862.53,43.13,819.4,442.53,376.87
O0004275,CUST00236,2024-12-21,P0023,4,0.05,COD,Fashion,67.68,45.5,270.72,13.54,257.18,182.0,75.18
O0001600,CUST00294,2024-12-21,P0001,1,0.1,UPI,Fashion,114.26,54.48,114.26,11.43,102.83,54.48,48.35
O0003154,CUST00300,2024-12-21,P0023,1,0.1,Card,Fashion,67.68,45.5,67.68,6.77,60.91,45.5,15.41
O0002135,CUST00194,2024-12-21,P0029,1,0.0,COD,Home,354.92,154.02,354.92,0.0,354.92,154.02,200.9
O0003560,CUST00013,2024-12-22,P0011,1,0.1,COD,Electronics,158.87,121.21,158.87,15.89,142.98,121.21,21.77
O0003463,CUST00273,2024-12-22,P0042,2,0.1,UPI,Fashion,92.99,66.18,185.98,18.6,167.38,132.36,35.02
O0001816,CUST00472,2024-12-22,P0015,2,0.1,UPI,Fashion,43.69,25.91,87.38,8.74,78.64,51.82,26.82
O0002678,CUST00036,2024-12-22,P0017,1,0.1,Wallet,Home,110.28,84.44,110.28,11.03,99.25,84.44,14.81
O0003870,CUST00268,2024-12-22,P0013,2,0.15,COD,Grocery,268.38,121.9,536.76,80.51,456.25,243.8,212.45
O0001252,CUST00184,2024-12-22,P0012,4,0.1,Card,Electronics,216.75,132.72,867.0,86.7,780.3,530.88,249.42
O0003654,CUST00346,2024-12-22,P0007,2,0.1,COD,Grocery,177.14,118.71,354.28,35.43,318.85,237.42,81.43
O0000638,CUST00294,2024-12-23,P0039,3,0.15,UPI,Electronics,302.32,141.08,906.96,136.04,770.92,423.24,347.68
O0001783,CUST00479,2024-12-23,P0038,2,0.1,UPI,Fashion,157.39,70.68,314.78,31.48,283.3,141.36,141.94
O0002060,CUST00153,2024-12-23,P0011,1,0.1,UPI,Electronics,158.87,121.21,158.87,15.89,142.98,121.21,21.77
O0005143,CUST00292,2024-12-23,P0006,2,0.2,Card,Beauty,192.36,150.65,384.72,76.94,307.78,301.3,6.48
O0003511,CUST00580,2024-12-24,P0018,1,0.05,COD,Beauty,175.93,84.8,175.93,8.8,167.13,84.8,82.33
O0001006,CUST00470,2024-12-24,P0039,2,0.15,Card,Electronics,302.32,141.08,604.64,90.7,513.94,282.16,231.78
O0000761,CUST00429,2024-12-24,P0022,1,0.1,UPI,Electronics,326.52,146.8,326.52,32.65,293.87,146.8,147.07
